cmp,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,id,name,hierarchy,subsystem
control vs. host,2218.13894734644,0.903191372209678,0.21625249264532,4.17655935966953,2.95951537671492e-05,0.000387310490604866,|OCTOPINEDEG-PWY|,octopine degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|N-CONTAINING-SECONDARY-CMPD-DEG|",metabolism
control vs. host,8172.80205124167,0.616436339916784,0.151975693055598,4.05615087204288,4.98880412940699e-05,0.000500500244221298,|OXIDATIVEPENT-PWY|,pentose phosphate pathway (oxidative branch) I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Pentose-Phosphate-Cycle|",metabolism
control vs. host,5464.37931349852,0.456989929982041,0.178703172715079,2.55725694759016,0.0105501256197441,0.0438012111936963,|P122-PWY|,heterolactic fermentation,"|Pyruvate-Degradation|,|Alcohol-Biosynthesis|,|Pyruvate-Ethanol-Fermentation|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Fermentation|,|Fermentation-to-Acids|,|Fermentation-to-Lactate|",metabolism
control vs. host,1733.95686540973,0.712830222070023,0.16100745719393,4.42731184314918,9.54147405941996e-06,0.000159554649549189,|P161-PWY|,acetylene degradation (anaerobic),"|Pyruvate-Degradation|,|Alcohol-Biosynthesis|,|Pyruvate-Ethanol-Fermentation|,|Energy-Metabolism|,|Fermentation|,|Fermentation-to-Acids|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|CARBOXYLATES-DEG|,|Acetate-Formation|",metabolism
control vs. host,12542.9336376601,-0.212377311042029,0.0779943376242214,-2.72298371280833,0.00646952472645896,0.0293566875778515,|P221-PWY|,octane oxidation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Other-Degradation|",metabolism
control vs. host,7974.18372995269,0.314003676351326,0.114095101629271,2.75212232486211,0.00592103993201566,0.027489455314191,|P282-PWY|,nitrite oxidation,"|Electron-Transfer|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|CHEMOAUTOTROPHIC-ENERGY-METABOLISM|",metabolism
control vs. host,365.993482546795,1.41939948966096,0.239470396718752,5.92724407321205,3.08060930190086e-09,3.43173933810587e-07,|P302-PWY|,L-sorbose degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|",metabolism
control vs. host,656.105750974573,1.52329219392131,0.333397675800059,4.56899464060705,4.90069312661813e-06,0.000109986568496868,|P483-PWY|,phosphonoacetate degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Noncarbon-Nutrients|,|Phosphorus-Compounds|,|Phophonate-Metabolism|,|Phosphonate-Degradation|",metabolism
control vs. host,6205.36665590349,0.547173389798159,0.211828050765429,2.58310166109247,0.00979164657000272,0.0410294981564383,|P562-PWY|,myo-inositol degradation I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|Sugar-Derivatives|,|SUGAR-ALCOHOLS-DEG|",metabolism
control vs. host,1467.99348299854,-0.836070667029888,0.207680698822947,-4.02575045138239,5.67938952065857e-05,0.000539840919700494,|P662-PWY|,dibenzofuran degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|",metabolism
control vs. host,7614.35356127996,-0.36793000567489,0.136575231513063,-2.69397314285129,0.00706058537658784,0.0313302633663824,|PHOSPHONOTASE-PWY|,2-aminoethylphosphonate degradation I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Noncarbon-Nutrients|,|Phosphorus-Compounds|,|Phophonate-Metabolism|,|Phosphonate-Degradation|,|2-Aminoethylphosphonate-Degradation|",metabolism
control vs. host,8228.18842315829,0.301064994079107,0.114394805143392,2.63180652042483,0.00849322149135617,0.036559578772882,|PLPSAL-PWY|,pyridoxal 5'-phosphate salvage I,"|Vitamin-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Enzyme-Cofactor-Biosynthesis|,|Vitamin-B6-Biosynthesis|",metabolism
control vs. host,10427.8581162855,-0.439691458904128,0.1422405627581,-3.09118194120116,0.00199361436177211,0.0113260675511467,|PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY|,protocatechuate degradation II (ortho-cleavage pathway),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|,|Protocatechuate-Degradation|",metabolism
control vs. host,2743.10170358073,0.525242358831149,0.149876379435502,3.50450391722454,0.000457458837918142,0.00293942218564708,|PWY0-1241|,ADP-L-glycero-&beta;-D-manno-heptose biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Carbohydrates-Biosynthesis|,|CARBO-BIOSYNTHESIS|,|SUGAR-NUCLEOTIDES|,|ADP-Sugar-Biosynthesis|",metabolism
control vs. host,3399.2074545553,0.700147684823183,0.142911056005893,4.89918488037982,9.62350593256817e-07,6.73416499757171e-05,|PWY0-1261|,anhydromuropeptides recycling I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|Sugar-Derivatives|,|Anhydromuropeptides-Recycling|",metabolism
control vs. host,2743.10170358073,0.525242358831149,0.149876379435502,3.50450391722454,0.000457458837918142,0.00293942218564708,|PWY0-1295|,pyrimidine ribonucleosides degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|NUCLEO-DEG|,|Pyrimidine-Degradation|,|Pyrimidine-Ribonucleosides-Degradation|",metabolism
control vs. host,447.805909102215,1.2137488459892,0.229299374037665,5.29329332486459,1.20132995829723e-07,1.03314376413562e-05,|PWY0-1300|,2-O-&alpha;-mannosyl-D-glycerate degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|",metabolism
control vs. host,1729.18090941612,0.719438040296094,0.176402338478243,4.0783928745073,4.53480888619159e-05,0.000468710368589372,|PWY0-1309|,chitobiose degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|",metabolism
control vs. host,1952.20249525377,0.667614105326926,0.163868609342114,4.07408171709766,4.6196260027081e-05,0.000468710368589372,|PWY0-1321|,nitrate reduction III (dissimilatory),"|Degradation|,|Noncarbon-Nutrients|,|NITROGEN-DEG|,|Nitrate-Reduction|,|Electron-Transfer|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Respiration|,|ANAEROBIC-RESPIRATION|",metabolism
control vs. host,1729.18090941612,0.719438040296094,0.176402338478243,4.0783928745073,4.53480888619159e-05,0.000468710368589372,|PWY0-1324|,N-acetylneuraminate and N-acetylmannosamine degradation I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|,|NAN-MANNACs-degradation|",metabolism
control vs. host,3399.2074545553,0.700147684823183,0.142911056005893,4.89918488037982,9.62350593256817e-07,6.73416499757171e-05,|PWY0-1355|,formate to trimethylamine N-oxide electron transfer,"|Electron-Transfer|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Respiration|,|ANAEROBIC-RESPIRATION|",metabolism
control vs. host,4483.42860542522,0.676636256038775,0.133041366466462,5.08590879671508,3.6586985049141e-07,2.87287369559777e-05,|PWY0-1356|,formate to dimethyl sulfoxide electron transfer,"|Electron-Transfer|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Respiration|,|ANAEROBIC-RESPIRATION|",metabolism
control vs. host,1859.37981278939,0.567102992637471,0.165573314571115,3.42508691153789,0.000614602776924163,0.00378830244069979,|PWY0-1433|,tetrahydromonapterin biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Enzyme-Cofactor-Biosynthesis|,|Tetrahydropterin-Biosynthesis|",metabolism
control vs. host,11444.5503652391,-0.337753067095425,0.12491370273063,-2.70389124421178,0.00685327155356417,0.0306361594696458,|PWY0-1477|,ethanolamine utilization,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AMINE-DEG|",metabolism
control vs. host,3947.00466837256,0.595173039379285,0.20116949291116,2.95856509238268,0.00309074958922867,0.0166127790421041,|PWY0-1533|,methylphosphonate degradation I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Noncarbon-Nutrients|,|Phosphorus-Compounds|,|Phophonate-Metabolism|,|Phosphonate-Degradation|,|Methylphosphonate-Degradation|",metabolism
control vs. host,2743.10170358073,0.525242358831149,0.149876379435502,3.50450391722454,0.000457458837918142,0.00293942218564708,|PWY0-1546|,muropeptide degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Polymer-Degradation|",metabolism
control vs. host,1729.00545218216,0.718891489541834,0.176421668545418,4.07484803578287,4.60444043746213e-05,0.000468710368589372,|PWY0-1569|,autoinducer AI-2 degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|",metabolism
control vs. host,5585.09213525393,0.550577079794397,0.165928365139909,3.31816130008969,0.000906121415870067,0.00549146066127967,|PWY0-1573|,nitrate reduction VIIIb (dissimilatory),"|Degradation|,|Noncarbon-Nutrients|,|NITROGEN-DEG|,|Nitrate-Reduction|,|Electron-Transfer|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Respiration|,|ANAEROBIC-RESPIRATION|",metabolism
control vs. host,1458.86248184863,0.783813817236262,0.178901577368681,4.38125716254012,1.17996503893249e-05,0.00018216795231728,|PWY0-1581|,nitrate reduction IX (dissimilatory),"|Degradation|,|Noncarbon-Nutrients|,|NITROGEN-DEG|,|Nitrate-Reduction|,|Electron-Transfer|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Respiration|,|ANAEROBIC-RESPIRATION|",metabolism
control vs. host,1458.86248184863,0.783813817236262,0.178901577368681,4.38125716254012,1.17996503893249e-05,0.00018216795231728,|PWY0-1582|,glycerol-3-phosphate to fumarate electron transfer,"|Electron-Transfer|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Respiration|,|ANAEROBIC-RESPIRATION|",metabolism
control vs. host,1611.61619079733,-0.85494439598306,0.204281721949695,-4.18512428729963,2.85010114305075e-05,0.000375714063091215,|PWY0-1584|,"nitrate reduction X (dissimilatory, periplasmic)","|Degradation|,|Noncarbon-Nutrients|,|NITROGEN-DEG|,|Nitrate-Reduction|,|Electron-Transfer|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Respiration|,|ANAEROBIC-RESPIRATION|",metabolism
control vs. host,2743.10170358073,0.525242358831149,0.149876379435502,3.50450391722454,0.000457458837918142,0.00293942218564708,|PWY0-1597|,prenylated FMNH2 biosynthesis,"|Vitamin-Biosynthesis|,|Enzyme-Cofactor-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Carriers-Biosynthesis|,|Electron-Carrier-Biosynthesis|,|Flavin-Biosynthesis|",metabolism
control vs. host,1458.86248184863,0.783813817236262,0.178901577368681,4.38125716254012,1.17996503893249e-05,0.00018216795231728,|PWY0-1602|,D-gulosides conversion to D-glucosides,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|",metabolism
control vs. host,718.124336669714,0.914997398520928,0.202288132072608,4.52323816106279,6.09006470082327e-06,0.000109986568496868,|PWY0-301|,"L-ascorbate degradation I (bacterial, anaerobic)","|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|CARBOXYLATES-DEG|,|Ascorbate-Degradation|",metabolism
control vs. host,8228.18842315829,0.301064994079107,0.114394805143392,2.63180652042483,0.00849322149135617,0.036559578772882,|PWY0-862|,(5Z)-dodecenoate biosynthesis I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Lipid-Biosynthesis|,|Fatty-acid-biosynthesis|,|Unsaturated-Fatty-Acids-Biosynthesis|,|5Z-Dodec-5-enoate-Biosynthesis|",metabolism
control vs. host,5973.07404640125,0.422335712740914,0.0956887553856151,4.41363994169376,1.01646960504197e-05,0.000166885827882345,|PWY0-901|,L-selenocysteine biosynthesis I (bacteria),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|Selenocysteine-Biosynthesis|",metabolism
control vs. host,2920.34455352762,0.31096896559227,0.108604310069836,2.86332066740543,0.00419226051532972,0.0216320642591013,|PWY-1264|,taurine degradation II,"|Sulfur-Metabolism|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Noncarbon-Nutrients|,|NITROGEN-DEG|,|Taurine-degradation|",metabolism
control vs. host,3754.89061570753,0.295270062054577,0.0959665328366862,3.07680243650212,0.00209233926706847,0.0117220239440593,|PWY1-3|,polyhydroxybutanoate biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Storage-Compounds-Biosynthesis|",metabolism
control vs. host,5986.49785082677,0.422114764224831,0.095561947480964,4.41718461533987,9.99948195361383e-06,0.00016567948998373,|PWY-1881|,formate oxidation to CO2,"|Energy-Metabolism|,|CHEMOAUTOTROPHIC-ENERGY-METABOLISM|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|C1-COMPOUNDS|",metabolism
control vs. host,1497.07833761097,0.472816112622517,0.160202703556601,2.95136163201807,0.00316376261962433,0.0167558806188902,|PWY18C3-23|,guaiacol biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|AROMATIC-COMPOUNDS-BIOSYN|,|Volatile-Benzenoids-Biosynthesis|",metabolism
control vs. host,2743.10170358073,0.525242358831149,0.149876379435502,3.50450391722454,0.000457458837918142,0.00293942218564708,|PWY-2201|,folate transformations I,"|Vitamin-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Carriers-Biosynthesis|,|C1-Carrier-Biosynthesis|,|Folate-Biosynthesis|,|Folate-Transformations|",metabolism
control vs. host,8567.34453403661,0.347048080467368,0.110624923512607,3.13715995860389,0.00170593028662735,0.00974971549888921,|PWY-2221|,Entner-Doudoroff pathway III (semi-phosphorylative),"|Degradation|,|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Entner-Duodoroff-Pathways|",metabolism
control vs. host,7898.48076343897,-0.334795433456689,0.12902106139865,-2.59488977867137,0.00946212574094313,0.0398335643080263,|PWY-2421|,indole-3-acetate degradation I,"|HORMONE-DEG|,|PLANT-HORMONE-DEG|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|,|AUXINS-DEGRADATION|",metabolism
control vs. host,11106.5230054127,-0.336441834242302,0.131956681876004,-2.54963848332022,0.0107834674516457,0.0444946385564877,|PWY-2503|,benzoate degradation I (aerobic),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|,|Benzoate-Degradation|",metabolism
control vs. host,1735.42198062967,-0.61940917809881,0.144499152152253,-4.28659385797754,1.81433564720775e-05,0.000255991420223219,|PWY-3161|,indole-3-acetate biosynthesis III (bacteria),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|HORMONE-SYN|,|Plant-Hormone-Biosynthesis|,|Auxin-Biosynthesis|",metabolism
control vs. host,11464.3258313733,-0.351345218464054,0.119786023190673,-2.9331069611084,0.00335588256518441,0.0176697490166853,|PWY-3641|,L-carnitine degradation III,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AMINE-DEG|,|CARN-DEG|",metabolism
control vs. host,19943.9201442908,0.115191388990735,0.0437749325958144,2.63144640459708,0.00850222762160046,0.036559578772882,|PWY-3722|,glycine betaine biosynthesis II (Gram-positive bacteria),"|Polyamine-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Metabolic-Regulators|,|Organic-solutes-Biosynthesis|,|Betaine-Biosynthesis|",metabolism
control vs. host,13062.0094589571,-0.14606891406614,0.0480640661539597,-3.03904612643984,0.00237328513839305,0.0130675395120056,|PWY3O-246|,"(R,R)-butanediol degradation","|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Alcohol-Degradation|,|2-3-Butanediol-Degradation|",metabolism
control vs. host,2743.10170358073,0.525242358831149,0.149876379435502,3.50450391722454,0.000457458837918142,0.00293942218564708,|PWY3O-4106|,NAD salvage pathway IV (from nicotinamide riboside),"|Carriers-Biosynthesis|,|Electron-Carrier-Biosynthesis|,|NAD-Metabolism|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Enzyme-Cofactor-Biosynthesis|,|NAD-SYN|",metabolism
control vs. host,5464.37931349852,0.456989929982041,0.178703172715079,2.55725694759016,0.0105501256197441,0.0438012111936963,|PWY-4101|,D-sorbitol degradation I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|Sugar-Derivatives|,|SUGAR-ALCOHOLS-DEG|",metabolism
control vs. host,1865.62088400294,-0.672146590481313,0.14847824500423,-4.52690285005836,5.98544393714447e-06,0.000109986568496868,|PWY-4321|,L-glutamate degradation IV,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|GLUTAMATE-DEG|",metabolism
control vs. host,14374.3385528335,0.243328898707246,0.087160243521628,2.79174184095603,0.00524251645494368,0.0256584951697244,|PWY-4381|,fatty acid biosynthesis initiation (type II),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Lipid-Biosynthesis|,|Fatty-acid-biosynthesis|,|Fatty-Acid-Biosyn-Initiation|",metabolism
control vs. host,4481.25406045636,-0.672172566671566,0.189597644094732,-3.54525801141136,0.00039222894964443,0.00292713009528033,|PWY490-3|,nitrate reduction VI (assimilatory),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Noncarbon-Nutrients|,|NITROGEN-DEG|,|Nitrate-Reduction|",metabolism
control vs. host,1713.77002265218,-0.686458344727878,0.151435791112473,-4.53299936352588,5.81519904109245e-06,0.000109986568496868,|PWY-5022|,4-aminobutanoate degradation V,"|Energy-Metabolism|,|Fermentation|,|Fermentation-to-Acids|,|Acetyl-CoA-Butyrate|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AMINE-DEG|,|4-Aminobutyraye-Degradation|",metabolism
control vs. host,2764.57820432426,0.535593321512934,0.149803345106968,3.57530949078933,0.000349813829625521,0.00265446964833483,|PWY-5057|,L-valine degradation II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|VALINE-DEG|",metabolism
control vs. host,2764.57820432426,0.535593321512934,0.149803345106968,3.57530949078933,0.000349813829625521,0.00265446964833483,|PWY-5076|,L-leucine degradation III,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|LEUCINE-DEG|",metabolism
control vs. host,2764.57820432426,0.535593321512934,0.149803345106968,3.57530949078933,0.000349813829625521,0.00265446964833483,|PWY-5078|,L-isoleucine degradation II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|ISOLEUCINE-DEG|",metabolism
